朱福珠-3-0-hkst05_540|i11 in24 vi55 song55 bai31 cud2 ca24 fo55 , gu55 so31 nang55 voi55 bai24 giog2 .|i11 in24 vi55 song55 bai31 cud2 ca24 fo55 , gu55 so31 nang55 voi55 bai24 giog2 . 
朱福珠-3-0-hkst07_136|dong24 zu55 ge55 fan55 bau24 biong55 te24 tien55 vog5 du31 , do55 gin24 han11 vun24 seu24 vun24 seu24 .|dong24 zu55 ge55 fan55 bau24 biong55 te24 tien55 vog5 du31 , do55 gin24 han11 vun24 seu24 vun24 seu24 . 
朱福珠-3-0-cirn_0174|ti55 siib5 ko55 , da31 deu55 xi55 .|ti55 siib5 ko55 , da31 deu55 xi55 . 
朱福珠-3-0-lbk14_015|zo55 ngin11 m11 ho31 su31 la55 koi24 , do55 mi24 voi55 hoi55 do31 qid5 ga24 .|zo55 ngin11 m11 ho31 su31 la55 koi24 , do55 mi24 voi55 hoi55 do31 qid5 ga24 . 
朱福珠-3-0-hkst06_243|he55 oi55 qiu55 giag2 a31 giad2 tin55 , m11 ho31 te24 ge55 sam24 tog5 xi55 tog5 .|he55 oi55 qiu55 giag2 a31 giad2 tin55 , m11 ho31 te24 ge55 sam24 tog5 xi55 tog5 . 
朱福珠-3-0-hkst05_348|a24 kiu24 oi55 teu11 zii24 gu31 peu55 .|a24 kiu24 oi55 teu11 zii24 gu31 peu55 . 
朱福珠-3-0-lbk14_244|ngin11 gong31 : vai24 ngin11 hau55 son55 miang55 , cu31 ngin11 hau55 zeu55 giang55 , ngai11 kon55 ng11 a11 pa55 ho31 ngin55 miang55 e24 !|ngin11 gong31 : vai24 ngin11 hau55 son55 miang55 , cu31 ngin11 hau55 zeu55 giang55 , ngai11 kon55 ng11 a11 pa55 ho31 ngin55 miang55 e24 ! 
朱福珠-3-0-lbk03_102|ng11 liong31 sa11 an31 zii31 se55 zo55 ma31 ge55 ? id2 xid2 dung24 xi24 ia24 an31 ne24 du24 du24 sung31 sung31 .|ng11 liong31 sa11 an31 zii31 se55 zo55 ma31 ge55 ? id2 xid2 dung24 xi24 ia24 an31 ne24 du24 du24 sung31 sung31 . 
朱福珠-3-0-lbk08_175|i11 lug2 ka24 goi55 iu24 hieu31 , vug2 e31 lien11 ngo11 jiab2 dung55 , ng11 an31 ne24 kon55 a55 hi55 gui24 gong55 e31 du24 he55 i11 den24 ge55 .|i11 lug2 ka24 goi55 iu24 hieu31 , vug2 e31 lien11 ngo11 jiab2 dung55 , ng11 an31 ne24 kon55 a55 hi55 gui24 gong55 e31 du24 he55 i11 den24 ge55 . 
朱福珠-3-0-hkst07_580|i11 id2 nai31 hi55 tung11 ngin11 zo55 seu31 gung24 , loi11 hiug2 tai55 id2 kiun11 tai55 se55 .|i11 id2 nai31 hi55 tung11 ngin11 zo55 seu31 gung24 , loi11 hiug2 tai55 id2 kiun11 tai55 se55 . 
朱福珠-3-0-hkst07_214|dung24 xi24 m11 ho31 mai24 do55 an31 do24 , he55 mo11 siid5 m11 hi55 iu55 oi55 gam24 ngin11 siid5 .|dung24 xi24 m11 ho31 mai24 do55 an31 do24 , he55 mo11 siid5 m11 hi55 iu55 oi55 gam24 ngin11 siid5 . 
朱福珠-3-0-hkst06_080|teu11 ga24 gong31 ngian11 zung24 fad2 sam24 ge55 ngiad5 ge55 jiong31 gim24 , tai55 ga24 tang24 do31 du24 tiong55 lag5 lag5 e24 .|teu11 ga24 gong31 ngian11 zung24 fad2 sam24 ge55 ngiad5 ge55 jiong31 gim24 , tai55 ga24 tang24 do31 du24 tiong55 lag5 lag5 e24 . 
朱福珠-3-0-lbk06_077|ngid2 teu11 an31 lad2 , mog5 ti24 lo55 boi55 ho55 ngid2 teu11 , kiung55 kuai55 ngib5 loi11 vug2 du31 e24 .|ngid2 teu11 an31 lad2 , mog5 ti24 lo55 boi55 ho55 ngid2 teu11 , kiung55 kuai55 ngib5 loi11 vug2 du31 e24 . 
朱福珠-3-0-lbk13_204|teu11 bai31 ngin11 iu24 gong31 : siin11 xien24 m11 siid5 gag2 ia55 ca11 , gag2 ia55 ca11 goi55 tug5 , qin55 liong55 mog5 siid5 .|teu11 bai31 ngin11 iu24 gong31 : siin11 xien24 m11 siid5 gag2 ia55 ca11 , gag2 ia55 ca11 goi55 tug5 , qin55 liong55 mog5 siid5 . 
朱福珠-3-0-prov_180|fung24 ca24 mi24 , ngi55 co11 pang55 m11 jin24|fung24 ca24 mi24 , ngi55 co11 pang55 m11 jin24
朱福珠-3-0-hkst07_005|oi55 goi31 zug2 sun31 mo11 an31 gian31 dan24 , sii31 giog2 teu11 voi55 ka11 su31 ka11 giog2 .|oi55 goi31 zug2 sun31 mo11 an31 gian31 dan24 , sii31 giog2 teu11 voi55 ka11 su31 ka11 giog2 . 
朱福珠-3-0-hkst02_533|ia31 min11 cong11 ted2 ngang55 , i11 soi55 m11 guan55 . sui31 go31 mo11 tiam11 , m11 ho31 siid5 .|ia31 min11 cong11 ted2 ngang55 , i11 soi55 m11 guan55 . sui31 go31 mo11 tiam11 , m11 ho31 siid5 . 
朱福珠-3-0-hkst06_103|bi55 mi31 ziib2 sui31 .|bi55 mi31 ziib2 sui31 . 
朱福珠-3-0-hkst05_215|id2 sog2 fa24 .|id2 sog2 fa24 . 
朱福珠-3-0-hkst03_570|id2 zag2 non24 fu11 .|id2 zag2 non24 fu11 . 
朱福珠-3-0-lbk07_146|am55 bu24 teu11 soi55 mug2 tin55 cog5 oi55 jin24 mun11 cung24 , an31 ne24 go55 on24 qion11 .|am55 bu24 teu11 soi55 mug2 tin55 cog5 oi55 jin24 mun11 cung24 , an31 ne24 go55 on24 qion11 . 
朱福珠-3-0-lbk03_191|ia31 ge55 ngin11 lo24 pen11 iu24 m11 ded2 , gong31 fa55 mo11 xin55 iung55 bud2 sii11 fan31 man11 .|ia31 ge55 ngin11 lo24 pen11 iu24 m11 ded2 , gong31 fa55 mo11 xin55 iung55 bud2 sii11 fan31 man11 . 
朱福珠-3-0-hkst01_416|i11 su24 m11 hi31 , m11 ho31 tung11 i11 zog2 ki11 e31 ! ia31 bi31 soi55 mo11 su24 mo11 iang11 .|i11 su24 m11 hi31 , m11 ho31 tung11 i11 zog2 ki11 e31 ! ia31 bi31 soi55 mo11 su24 mo11 iang11 . 
朱福珠-3-0-hkst05_451|ca24 id2 fun24 kib5 gied2 .|ca24 id2 fun24 kib5 gied2 . 
朱福珠-3-0-hkst06_581|kon55 i11 ho31 teu11 ho31 mien55 , m11 go55 xim24 gon24 goi55 fai31 .|kon55 i11 ho31 teu11 ho31 mien55 , m11 go55 xim24 gon24 goi55 fai31 . 
朱福珠-3-0-lbk04_168|ng11 giang31 gi55 gi55 e24 te24 ge31 kon55 ma31 ge55 ?|ng11 giang31 gi55 gi55 e24 te24 ge31 kon55 ma31 ge55 ? 
朱福珠-3-0-lbk02_181|zung24 qi11 zo55 ban31 iu55 m11 he55 sui11 zo55 sui11 ho31 , nai31 iu24 ko31 nen11 da31 non31 gian55 vong11 ?|zung24 qi11 zo55 ban31 iu55 m11 he55 sui11 zo55 sui11 ho31 , nai31 iu24 ko31 nen11 da31 non31 gian55 vong11 ? 
朱福珠-3-0-lbk11_201|ng11 ngiu11 cong11 ma24 du31 me11 ? ngiong31 an31 voi55 siid5 !|ng11 ngiu11 cong11 ma24 du31 me11 ? ngiong31 an31 voi55 siid5 ! 
朱福珠-3-0-lbk15_167|i11 teu11 man24 siid5 a55 ted2 do24 ca11 e11 , ia31 ha55 gong24 ia31 su55 teu11 ted2 cud2 lid5 , sa55 zang55 cud2 ngiau55 e11 .|i11 teu11 man24 siid5 a55 ted2 do24 ca11 e11 , ia31 ha55 gong24 ia31 su55 teu11 ted2 cud2 lid5 , sa55 zang55 cud2 ngiau55 e11 . 
朱福珠-3-0-hkst05_252|gui24 ngid2 du31 bog2 , ga24 san31 su24 qiang55 qiang55 .|gui24 ngid2 du31 bog2 , ga24 san31 su24 qiang55 qiang55 . 
朱福珠-3-0-cirn_1018|gu55 so31 id2 lu55 li24 loi11 , ngai11 qiu55 tang24 nga24 ba24 ge55 fa55 , sad2 mang24 tug5 su24 .|gu55 so31 id2 lu55 li24 loi11 , ngai11 qiu55 tang24 nga24 ba24 ge55 fa55 , sad2 mang24 tug5 su24 . 
朱福珠-3-0-hkst02_370|ia31 ban55 gin24 liug2 siib5 ge55 ngiun11 , id2 gin24 son55 ng11 id2 bag2 qiu55 ho31 .|ia31 ban55 gin24 liug2 siib5 ge55 ngiun11 , id2 gin24 son55 ng11 id2 bag2 qiu55 ho31 . 
朱福珠-3-0-lbk15_261|i11 an31 sun11 liong11 , ng11 m11 ho31 jiong24 ba31 i11 loi11 zo11 med5 .|i11 an31 sun11 liong11 , ng11 m11 ho31 jiong24 ba31 i11 loi11 zo11 med5 . 
朱福珠-3-0-hkst03_423|lim11 tien24 gong24 e31 qiu55 oi55 zun31 pi55 hi55 gua55 zii31 .|lim11 tien24 gong24 e31 qiu55 oi55 zun31 pi55 hi55 gua55 zii31 . 
朱福珠-3-0-lbk01_099|ng11 ia31 ga24 ji55 e31 do55 dai31 zong24 ma31 ge55 ho31 dung24 xi24 , ngiong31 gui24 ngid2 e31 bi55 song24 bi55 ha24 no31 ?|ng11 ia31 ga24 ji55 e31 do55 dai31 zong24 ma31 ge55 ho31 dung24 xi24 , ngiong31 gui24 ngid2 e31 bi55 song24 bi55 ha24 no31 ? 
朱福珠-3-0-hkst06_279|fung24 cai24 go55 heu55 , qin55 do24 su55 e31 vang55 ha24 loi11 .|fung24 cai24 go55 heu55 , qin55 do24 su55 e31 vang55 ha24 loi11 . 
朱福珠-3-0-hkst07_052|gong31 ge55 mo11 sii55 ngian31 ge55 , gung24 tang24 ngiong31 voi55 zo55 ded2 fun24 koi24 loi11 mai55 bun24 ped5 xiang55 ngin11 no31 ?|gong31 ge55 mo11 sii55 ngian31 ge55 , gung24 tang24 ngiong31 voi55 zo55 ded2 fun24 koi24 loi11 mai55 bun24 ped5 xiang55 ngin11 no31 ? 
朱福珠-3-0-hkst02_407|gui24 zeu24 siin11 nang55 mai55 hed2 id2 sung24 hai11 .|gui24 zeu24 siin11 nang55 mai55 hed2 id2 sung24 hai11 . 
朱福珠-3-0-hkst05_564|i11 gong31 fa55 voi55 giad2 sad5 , ng11 oi55 go55 iu24 nai55 xim24 tang24 .|i11 gong31 fa55 voi55 giad2 sad5 , ng11 oi55 go55 iu24 nai55 xim24 tang24 . 
朱福珠-3-0-hkst01_223|sam24 zog2 ted2 do24 , tod2 hed2 id2 liang24 .|sam24 zog2 ted2 do24 , tod2 hed2 id2 liang24 . 
朱福珠-3-0-hkst04_297|kung24 giun24 beu31 ian24 fi24 hang11 .|kung24 giun24 beu31 ian24 fi24 hang11 . 
朱福珠-3-0-hkst03_169|ngiong31 voi55 an31 soi24 , lien11 hang11 lu55 qiu55 voi55 nang55 do31 gieu31 sii31 . mied2 soi24 ngin11 .|ngiong31 voi55 an31 soi24 , lien11 hang11 lu55 qiu55 voi55 nang55 do31 gieu31 sii31 . mied2 soi24 ngin11 . 
朱福珠-3-0-hkst05_467|meu11 xia31 a55 goi55 qin24 cu31 .|meu11 xia31 a55 goi55 qin24 cu31 . 
朱福珠-3-0-hkst06_383|i11 bun24 ngin11 gid2 do31 , fo31 hi55 id2 ha55 e24 iung31 hi31 loi11 .|i11 bun24 ngin11 gid2 do31 , fo31 hi55 id2 ha55 e24 iung31 hi31 loi11 . 
朱福珠-3-0-hkst03_572|lo31 moi55 xiong31 mai24 ga24 liong31 zag2 xiong24 e31 .|lo31 moi55 xiong31 mai24 ga24 liong31 zag2 xiong24 e31 . 
朱福珠-3-0-hkst07_558|gin31 hi55 m11 ho31 , goi55 do24 diam55 e31 lien11 lien11 xiug5 xiug5 do31 diam55 .|gin31 hi55 m11 ho31 , goi55 do24 diam55 e31 lien11 lien11 xiug5 xiug5 do31 diam55 . 
朱福珠-3-0-hkst06_331|long11 te24 no55 boi55 ge55 sam24 fu55 oi55 su24 hi31 loi11 , mo11 voi55 da31 lu55 .|long11 te24 no55 boi55 ge55 sam24 fu55 oi55 su24 hi31 loi11 , mo11 voi55 da31 lu55 . 
朱福珠-3-0-lbk01_027|gian24 hong55 ngiong31 m11 koi24 tien55 fo31 , am55 so11 so11 e24 , kon55 ma31 ge55 du24 m11 do31 .|gian24 hong55 ngiong31 m11 koi24 tien55 fo31 , am55 so11 so11 e24 , kon55 ma31 ge55 du24 m11 do31 . 
朱福珠-3-0-hkst03_417|cud2 hi55 lau24 gong24 gin31 .|cud2 hi55 lau24 gong24 gin31 . 
朱福珠-3-0-lbk06_088|ia31 ha55 lo55 boi55 ge55 fung24 ho11 ho11 ho55 ho55 , qin55 ded2 ngin11 giang24 .|ia31 ha55 lo55 boi55 ge55 fung24 ho11 ho11 ho55 ho55 , qin55 ded2 ngin11 giang24 . 
朱福珠-3-0-hkst06_064|a24 me24 mug2 mong55 mong55 e24 den31 a24 go24 gui24 loi11 , gui24 ia55 e31 qion11 m11 gam31 soi55 .|a24 me24 mug2 mong55 mong55 e24 den31 a24 go24 gui24 loi11 , gui24 ia55 e31 qion11 m11 gam31 soi55 . 
朱福珠-3-0-hkst03_279|jiam31 teu55 iu11 . jiam31 coi55 .|jiam31 teu55 iu11 . jiam31 coi55 . 
朱福珠-3-0-lbk12_188|hag2 ga24 ngin11 goi55 zu55 cung55 vun11 fa55 tung11 gau55 iug2 , qiang11 gang24 i31 tug5 qiu55 he55 zui31 ho31 ge55 toi55 beu31 .|hag2 ga24 ngin11 goi55 zu55 cung55 vun11 fa55 tung11 gau55 iug2 , qiang11 gang24 i31 tug5 qiu55 he55 zui31 ho31 ge55 toi55 beu31 . 
朱福珠-3-0-lbk09_162|a24 me24 io24 ! ngiong31 gi31 ngid2 e24 mo11 loi11 , go31 zii31 qiu55 died2 a55 man24 tien24 bad2 ti55 no31 ?|a24 me24 io24 ! ngiong31 gi31 ngid2 e24 mo11 loi11 , go31 zii31 qiu55 died2 a55 man24 tien24 bad2 ti55 no31 ? 
朱福珠-3-0-lbk05_030|gang24 tien11 sa11 lug2 ka24 tin55 cog5 voi55 kong55 nen31 giog2 teu11 tied2 zab2 .|gang24 tien11 sa11 lug2 ka24 tin55 cog5 voi55 kong55 nen31 giog2 teu11 tied2 zab2 . 
朱福珠-3-0-hkst05_195|liong31 kuan55 zung55 e31 .|liong31 kuan55 zung55 e31 . 
朱福珠-3-0-hkst02_005|id2 zu24 pong55 den55 .|id2 zu24 pong55 den55 . 
朱福珠-3-0-cirn_0238|a24 gung24 : a24 liong11 , an31 am55 e11 , ngin11 hag2 ngiong31 mang11 do55 no31 ? .|a24 gung24 : a24 liong11 , an31 am55 e11 , ngin11 hag2 ngiong31 mang11 do55 no31 ? . 
朱福珠-3-0-hkst03_246|zo55 diam55 ian11 , dui55 ngin11 hag2 fug5 vu55 oi55 zu24 do55 . tung11 ngin11 fug5 vu55 .|zo55 diam55 ian11 , dui55 ngin11 hag2 fug5 vu55 oi55 zu24 do55 . tung11 ngin11 fug5 vu55 . 
朱福珠-3-0-cirn_0861|a24 tin11 e31 : he55 a55 ! he55 a55 ! song55 bai31 hi55 ngid2 bun31 dung24 gin24 me55 he55 an31 giag2 , ca24 m11 do24 liong31 , sam24 diam31 zung24 e24 qiu55 do55 e11 .|a24 tin11 e31 : he55 a55 ! he55 a55 ! song55 bai31 hi55 ngid2 bun31 dung24 gin24 me55 he55 an31 giag2 , ca24 m11 do24 liong31 , sam24 diam31 zung24 e24 qiu55 do55 e11 . 
朱福珠-3-0-cirn_0564|lo31 giai24 qiu55 qiong55 kong55 te24 a24 po11 tang31 sii31 du31 ge55 lo31 xiong55 pien31 .|lo31 giai24 qiu55 qiong55 kong55 te24 a24 po11 tang31 sii31 du31 ge55 lo31 xiong55 pien31 . 
朱福珠-3-0-lbk14_212|ng11 gong31 a55 heu31 lan24 bo24 bad5 , qion11 pu55 du24 he55 tu11 sed2 zii24 fa55 , nai55 iu24 hau31 no31 ?|ng11 gong31 a55 heu31 lan24 bo24 bad5 , qion11 pu55 du24 he55 tu11 sed2 zii24 fa55 , nai55 iu24 hau31 no31 ? 
朱福珠-3-0-hkst06_417|pau55 ca11 siid5 , na24 deu24 fan24 gua24 in11 mong31 dab5 kon55 a55 !|pau55 ca11 siid5 , na24 deu24 fan24 gua24 in11 mong31 dab5 kon55 a55 ! 
朱福珠-3-0-lbk07_182|ia31 ge55 ngin11 na24 nen31 id2 liab5 sag5 teu11 kag5 song24 kag5 ha24 , m11 di24 oi55 zo55 ma31 ge55 ?|ia31 ge55 ngin11 na24 nen31 id2 liab5 sag5 teu11 kag5 song24 kag5 ha24 , m11 di24 oi55 zo55 ma31 ge55 ? 
朱福珠-3-0-hkst05_358|i11 he55 ia31 ge55 vi24 ian11 fi55 ge55 vi24 ian11 .|i11 he55 ia31 ge55 vi24 ian11 fi55 ge55 vi24 ian11 . 
朱福珠-3-0-hkst05_017|teu11 do55 gin31 hem24 du31 gi24 , ge55 ng11 ngiong31 m11 xien24 hi55 siid5 fan55 no31 ?|teu11 do55 gin31 hem24 du31 gi24 , ge55 ng11 ngiong31 m11 xien24 hi55 siid5 fan55 no31 ? 
朱福珠-3-0-hkst02_413|da31 an31 do24 tung24 tien55 fa55 , ngiong31 qion11 mo11 jiab2 ?|da31 an31 do24 tung24 tien55 fa55 , ngiong31 qion11 mo11 jiab2 ? 
朱福珠-3-0-hkst02_348|zo55 ded2 ziim24 ga24 id2 bi24 loi11 mo11 ?|zo55 ded2 ziim24 ga24 id2 bi24 loi11 mo11 ? 
朱福珠-3-0-hkst05_404|fa55 kiag2 beu31 ian24 .|fa55 kiag2 beu31 ian24 . 
朱福珠-3-0-hkst03_090|siid5 jiu31 zui55 .|siid5 jiu31 zui55 . 
朱福珠-3-0-hkst07_366|i11 zoi55 ma24 qin55 ho31 , qin55 voi55 zo55 sen24 li24 .|i11 zoi55 ma24 qin55 ho31 , qin55 voi55 zo55 sen24 li24 . 
朱福珠-3-0-hkst07_137|fai31 xib5 guan55 fed5 fai31 pi11 hi55 .|fai31 xib5 guan55 fed5 fai31 pi11 hi55 . 
朱福珠-3-0-lbk14_018|ng11 ngiong31 hi55 fo55 iun55 gung24 sii24 nang55 song24 ban24 do31 id2 ngid2 , gui24 loi11 qiu55 su31 ngion24 giog2 lai31 e11 ?|ng11 ngiong31 hi55 fo55 iun55 gung24 sii24 nang55 song24 ban24 do31 id2 ngid2 , gui24 loi11 qiu55 su31 ngion24 giog2 lai31 e11 ? 
朱福珠-3-0-lbk13_176|i11 ia31 a24 sa55 gung24 zii31 qin55 ho31 miang55 , siid5 mi31 m11 di24 mi31 gui55 io24 !|i11 ia31 a24 sa55 gung24 zii31 qin55 ho31 miang55 , siid5 mi31 m11 di24 mi31 gui55 io24 ! 
朱福珠-3-0-lbk03_151|ti24 san24 dang31 hong55 eu55 fo31 zag2 oi55 goi55 se55 ngi55 .|ti24 san24 dang31 hong55 eu55 fo31 zag2 oi55 goi55 se55 ngi55 . 
朱福珠-3-0-hkst04_421|a24 ba24 siib5 fun24 ngiad5 xim24 .|a24 ba24 siib5 fun24 ngiad5 xim24 . 
朱福珠-3-0-hkst04_037|ia31 ng11 e31 qin55 cu55 xiang24 .|ia31 ng11 e31 qin55 cu55 xiang24 . 
朱福珠-3-0-lbk05_012|god2 vo11 e31 , qiong31 gug2 he55 gin31 gung24 sii11 se55 , to24 m11 ded2 .|god2 vo11 e31 , qiong31 gug2 he55 gin31 gung24 sii11 se55 , to24 m11 ded2 . 
朱福珠-3-0-lbk11_071|ge55 ngin11 fai55 a55 mo11 lin11 xin55 , tai55 ga24 gong31 a55 do31 i11 qiu55 voi55 ngiam55 zu55 au31 giad2 .|ge55 ngin11 fai55 a55 mo11 lin11 xin55 , tai55 ga24 gong31 a55 do31 i11 qiu55 voi55 ngiam55 zu55 au31 giad2 . 
朱福珠-3-0-hkst07_336|an31 giu31 mo11 kon55 do31 ng11 , ngai11 den24 tai55 ga24 ngin11 du24 qin55 xiong31 ng11 no31 !|an31 giu31 mo11 kon55 do31 ng11 , ngai11 den24 tai55 ga24 ngin11 du24 qin55 xiong31 ng11 no31 ! 
朱福珠-3-0-hkst02_365|ia31 fung24 xin55 e31 he55 hon11 gued2 gi55 loi11 ge55 .|ia31 fung24 xin55 e31 he55 hon11 gued2 gi55 loi11 ge55 . 
朱福珠-3-0-lbk08_178|mai24 zu24 coi55 ge55 sii11 jied2 , m11 ho31 gin31 tung11 ngin11 lien11 zu24 coi55 , giang24 pa55 voi55 sug5 hed2 .|mai24 zu24 coi55 ge55 sii11 jied2 , m11 ho31 gin31 tung11 ngin11 lien11 zu24 coi55 , giang24 pa55 voi55 sug5 hed2 . 
朱福珠-3-0-hkst07_020|fung24 i31 ted2 tai55 , qiu55 son55 kiang11 za24 e31 han11 he55 gui24 siin24 e31 dug2 a55 dab5 siib2 .|fung24 i31 ted2 tai55 , qiu55 son55 kiang11 za24 e31 han11 he55 gui24 siin24 e31 dug2 a55 dab5 siib2 . 
朱福珠-3-0-hkst06_214|vo11 tang11 hong55 sai55 gug2 , he55 iu24 kon55 do31 se55 sag5 teu11 qiu55 sun55 sa55 ngiam24 hed2 hi55 .|vo11 tang11 hong55 sai55 gug2 , he55 iu24 kon55 do31 se55 sag5 teu11 qiu55 sun55 sa55 ngiam24 hed2 hi55 . 
朱福珠-3-0-lbk11_084|ng11 zo55 jia31 e31 ge55 ngin11 , mi24 ngid2 kon55 a55 do31 lo31 gung24 qiu55 ngiam11 ngiam11 ngiam55 ngiam55 , m11 voi55 fan11 ha31 ?|ng11 zo55 jia31 e31 ge55 ngin11 , mi24 ngid2 kon55 a55 do31 lo31 gung24 qiu55 ngiam11 ngiam11 ngiam55 ngiam55 , m11 voi55 fan11 ha31 ? 
朱福珠-3-0-lbk07_120|jia31 e31 du24 xi31 hed2 e11 , han11 ngau55 zon31 hi55 kuan55 ngiau55 tung31 , i55 sii55 he55 von31 tai55 ga24 ngin11 oi55 kon55 koi24 deu24 e24 .|jia31 e31 du24 xi31 hed2 e11 , han11 ngau55 zon31 hi55 kuan55 ngiau55 tung31 , i55 sii55 he55 von31 tai55 ga24 ngin11 oi55 kon55 koi24 deu24 e24 . 
朱福珠-3-0-hkst03_252|qiang31 xin24 sang24 giai31 sod2 id2 ha55 e24 .|qiang31 xin24 sang24 giai31 sod2 id2 ha55 e24 . 
朱福珠-3-0-prov_250|vong11 fung24 ieu24 , jid2 ng11 zoi55 , siib5 ngin11 kon55 do31 giu31 ngin11 oi55|vong11 fung24 ieu24 , jid2 ng11 zoi55 , siib5 ngin11 kon55 do31 giu31 ngin11 oi55
朱福珠-3-0-lbk05_194|ngia24 hai11 dai55 e31 ngai11 tung11 ng11 tag2 a55 hen11 bang55 bang55 e24 , m11 sii31 giang24 voi55 lod2 hed2 e11 !|ngia24 hai11 dai55 e31 ngai11 tung11 ng11 tag2 a55 hen11 bang55 bang55 e24 , m11 sii31 giang24 voi55 lod2 hed2 e11 ! 
朱福珠-3-0-lbk10_097|dong24 zu55 teu11 siid5 bau31 fan55 , ngai11 min11 a55 ha24 mug2 im24 mug2 iong11 ge55 sii11 jied2 , tien55 fa55 gam31 hiong31 e11 , siid5 cai55 m11 ded2 gad2 sad2 .|dong24 zu55 teu11 siid5 bau31 fan55 , ngai11 min11 a55 ha24 mug2 im24 mug2 iong11 ge55 sii11 jied2 , tien55 fa55 gam31 hiong31 e11 , siid5 cai55 m11 ded2 gad2 sad2 . 
朱福珠-3-0-hkst02_460|bed2 hoi31 . ia31 li24 bai55 a24 ba24 oi55 song24 bed2 siid5 jiu31 .|bed2 hoi31 . ia31 li24 bai55 a24 ba24 oi55 song24 bed2 siid5 jiu31 . 
朱福珠-3-0-hkst06_358|ia31 cam55 e24 gin31 log5 tai55 i31 , co55 siin11 qin55 do24 san24 hang11 san24 , goi55 mun11 hiam31 .|ia31 cam55 e24 gin31 log5 tai55 i31 , co55 siin11 qin55 do24 san24 hang11 san24 , goi55 mun11 hiam31 . 
朱福珠-3-0-hkst02_366|id2 ge55 o11 nga24 e31 .|id2 ge55 o11 nga24 e31 . 
朱福珠-3-0-hkst05_044|ca24 e31 cong55 fai31 zo55 ded2 mai24 go55 , goi24 cai55 ngin11 mo11 cog5 song24 .|ca24 e31 cong55 fai31 zo55 ded2 mai24 go55 , goi24 cai55 ngin11 mo11 cog5 song24 . 
朱福珠-3-0-lbk08_147|tai55 ko24 cong24 goi55 tai55 lid5 , tung11 qid2 bad2 ge55 ngin11 xiong24 da31 , qion11 pu55 ngin11 bi31 da31 a55 li11 li11 lai11 lai11 .|tai55 ko24 cong24 goi55 tai55 lid5 , tung11 qid2 bad2 ge55 ngin11 xiong24 da31 , qion11 pu55 ngin11 bi31 da31 a55 li11 li11 lai11 lai11 . 
朱福珠-3-0-hkst01_106|ngai11 goi55 zung55 i55 ge55 ngin11 gung24 e31 .|ngai11 goi55 zung55 i55 ge55 ngin11 gung24 e31 . 
朱福珠-3-0-hkst02_110|ngiad5 tien24 se31 lang24 sui31 goi55 song31 .|ngiad5 tien24 se31 lang24 sui31 goi55 song31 . 
朱福珠-3-0-hkst04_246|ia31 liang24 sam24 sad2 gi55 do55 goi55 xin24 sed2 .|ia31 liang24 sam24 sad2 gi55 do55 goi55 xin24 sed2 . 
朱福珠-3-0-hkst06_348|ngin11 jiab5 song11 gong31 : ngid2 teu11 i31 , sai55 xi31 gui31 , m11 di24 iu24 iang31 mo11 ?|ngin11 jiab5 song11 gong31 : ngid2 teu11 i31 , sai55 xi31 gui31 , m11 di24 iu24 iang31 mo11 ? 
朱福珠-3-0-lbk01_041|sun24 e31 m11 guai24 , a24 po11 ba11 song24 ba11 ha24 id2 nai31 e31 gin31 hang11 .|sun24 e31 m11 guai24 , a24 po11 ba11 song24 ba11 ha24 id2 nai31 e31 gin31 hang11 . 
朱福珠-3-0-lbk15_143|ge55 ngin11 bud2 sii11 za55 dien24 siid5 sii31 , id2 nai31 e31 pien55 ngin11 .|ge55 ngin11 bud2 sii11 za55 dien24 siid5 sii31 , id2 nai31 e31 pien55 ngin11 . 
朱福珠-3-0-hkst01_346|ia24 sii55 xia31 a55 goi55 nau55 . lo31 moi55 sang24 a55 goi55 nau55 , goi55 do24 ngin11 zung55 i55 i11 .|ia24 sii55 xia31 a55 goi55 nau55 . lo31 moi55 sang24 a55 goi55 nau55 , goi55 do24 ngin11 zung55 i55 i11 . 
朱福珠-3-0-lbk12_206|a24 moi55 so31 gian55 zo55 sii55 qiu55 qid2 so11 bad2 mia24 , xi24 xi24 so11 so11 .|a24 moi55 so31 gian55 zo55 sii55 qiu55 qid2 so11 bad2 mia24 , xi24 xi24 so11 so11 . 
朱福珠-3-0-hkst07_417|a24 fug2 gu31 loi11 lug2 ka24 co24 gui24 zu55 bien24 e31 , lim11 jiong24 oi55 zeu31 e11 , nang55 gong31 xiong31 loi11 zeu24 bo31 hiam31 .|a24 fug2 gu31 loi11 lug2 ka24 co24 gui24 zu55 bien24 e31 , lim11 jiong24 oi55 zeu31 e11 , nang55 gong31 xiong31 loi11 zeu24 bo31 hiam31 . 
朱福珠-3-0-lbk13_234|ng11 zo55 tai55 ngin11 sa11 ge55 oi55 zo55 ho31 iong55 bun24 se55 ngin11 e31 hog5 , he55 mo11 voi55 song55 liong11 m11 zang55 ha55 liong11 vai24 io24 !|ng11 zo55 tai55 ngin11 sa11 ge55 oi55 zo55 ho31 iong55 bun24 se55 ngin11 e31 hog5 , he55 mo11 voi55 song55 liong11 m11 zang55 ha55 liong11 vai24 io24 ! 
